X,Y,wmElementN,wmType,wmDeviceTy,wmDevice_1,wmDevice_2,wmDevice_3,wmLightTab,wmLightT_1,wmLatitude,wmLongitud,icon_url
-92.9087394859648,46.4422400011016,47-3-42029-F3,Device,Fuse,,Fuse,,30T,100 Amp Tube,46.44233322140,-92.90872955320,./0.png
-92.9885288551144,46.450245220884,47-3-41922-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.45033645630,-92.98851776120,./0.png
-92.8144446125439,46.504722034131,47-1-42001-F2,Device,Fuse,Fuse,,,25T,100 Amp Tube,46.50481414790,-92.81443023680,./0.png
-92.8917733878224,46.4499876202837,47-3-42020-F3,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.45008087160,-92.89176177980,./0.png
-92.835389870332,46.4484984775764,47-4-42023-F4,Device,Fuse,,,Fuse,20T,100 Amp Tube,46.44858932500,-92.83537292480,./0.png
-92.8878302270329,46.5071014504196,47-1-41332-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.50719451900,-92.88781738280,./0.png
-92.877880802823,46.4802931856835,47-4-42009-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.48038482670,-92.87786865230,./0.png
-93.007246501892,46.5355628260719,47-1-41221-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,46.53565597530,-93.00723266600,./0.png
-92.8755146567652,46.4842562997264,47-5-42009-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.48434829710,-92.87550354000,./0.png
-92.8034806598172,46.4810671108345,47-5-42012-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.48115921020,-92.80346679690,./0.png
-92.7463632099918,46.4721579409328,47-5-42116-F13,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.47225189210,-92.74634552000,./0.png
-92.8868237621253,46.4843632829944,47-3-42009-F1,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.48445510860,-92.88681030270,./0.png
-92.7054034016024,46.4777493823213,47-5-42111-F13,Device,Fuse,Fuse,,,25T,100 Amp Tube,46.47784042360,-92.70539093020,./0.png
-92.8881455077467,46.4966624832467,47-1-42005-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.49675369260,-92.88813018800,./0.png
-92.9540182359397,46.4520907509962,47-3-41923-F2,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.45218276980,-92.95400238040,./0.png
-92.7021564266465,46.4682826367776,47-5-42114-F7,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.46837615970,-92.70214080810,./0.png
-92.8871758130137,46.5275124839347,47-1-41328-F5,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.52760696410,-92.88716125490,./0.png
-92.788856452088,46.5050761941608,47-1-41431-F2,Device,Fuse,,,Fuse,25T,100 Amp Tube,46.50516891480,-92.78884124760,./0.png
-93.0031505877423,46.5352743784465,47-1-41228-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.53536605830,-93.00313568120,./0.png
-92.8780759184706,46.5202539752481,47-1-41328-F4,Device,Fuse,,,Fuse,25T,100 Amp Tube,46.52034759520,-92.87805938720,./0.png
-92.680707456353,46.4765332037722,47-5-42112-F6,Device,Fuse,Fuse,,,20T,100 Amp Tube,46.47662734990,-92.68069458010,./0.png
-92.7200892524316,46.5264486471169,47-5-41426-F1,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.52654266360,-92.72007751460,./0.png
-92.7120564130724,46.4798578330055,47-5-42111-F12,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.47994995120,-92.71204376220,./0.png
-92.5973220140954,46.5422657373436,47-5-41522-F4,Device,Fuse,,,Fuse,10T,100 Amp Tube,46.54235839840,-92.59730529790,./0.png
-92.7067943890255,46.4740631807542,47-5-42114-F6,Device,Fuse,Fuse,,,25T,100 Amp Tube,46.47415542600,-92.70677948000,./0.png
-93.0554712294344,46.4482646135564,47-3-41930-F2,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.44835662840,-93.05545806880,./0.png
-92.8882754233025,46.5054052099041,47-1-42005-F2,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.50549697880,-92.88825988770,./0.png
-92.8509172907911,46.483920850135,47-5-42010-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.48401260380,-92.85090637210,./0.png
-92.70548868338,46.478100050612,47-5-42111-F11,Device,Fuse,Fuse,,,25T,100 Amp Tube,46.47819137570,-92.70547485350,./0.png
-92.8872541624496,46.5160194950232,47-1-41333-F7,Device,Fuse,,Fuse,,30T,100 Amp Tube,46.51611328130,-92.88723754880,./0.png
-92.7031073869072,46.4695234044723,47-5-42114-F5,Device,Fuse,,,Fuse,25T,100 Amp Tube,46.46961593630,-92.70309448240,./0.png
-92.6710895873489,46.6237157362891,47-5-40719-F1,Device,Fuse,Fuse,,,10T,100 Amp Tube,46.62380981450,-92.67107391360,./0.png
-92.8795894566785,46.4844673314164,47-5-42009-F2,Device,Fuse,,Fuse,,30T,100 Amp Tube,46.48455810550,-92.87957763670,./0.png
-92.7411221665681,46.5899727892305,47-1-41403-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,46.59006500240,-92.74111175540,./0.png
-92.6822946092136,46.4686272854221,47-5-42113-F2,Device,Fuse,,,Fuse,20T,100 Amp Tube,46.46871948240,-92.68228149410,./0.png
-92.8881888084821,46.4982402635955,47-1-42005-F1,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.49833297730,-92.88817596440,./0.png
-92.909392530088,46.5492849592538,47-1-41320-F6,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.54937744140,-92.90937805180,./0.png
-92.8759814741868,46.4881513697513,47-2-42009-F6,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.48824310300,-92.87596893310,./0.png
-92.8869531466727,46.528995811744,47-1-41328-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.52908706670,-92.88694000240,./0.png
-92.8358543771974,46.4368058035656,47-4-42026-F3,Device,Fuse,Fuse,,,20T,100 Amp Tube,46.43689727780,-92.83583831790,./0.png
-92.8883966895216,46.5348278833043,47-1-41320-F5,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.53491973880,-92.88838195800,./0.png
-93.1072334919377,46.4467089057985,47-3-41827-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.44680023190,-93.10722351070,./0.png
-92.876969291402,46.489249549463,47-2-42009-F5,Device,Fuse,,Fuse,,30T,100 Amp Tube,46.48934173580,-92.87695312500,./0.png
-92.9302110237971,46.4504092352329,47-3-41924-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.45050048830,-92.93019866940,./0.png
-92.6833111576242,46.4800553605673,47-5-42112-F5,Device,Fuse,Fuse,,,12T,100 Amp Tube,46.48014831540,-92.68329620360,./0.png
-92.6643466482501,46.5499399348611,47-5-41518-F1,Device,Fuse,,Fuse,,8T,100 Amp Tube,46.55003356930,-92.66432952880,./0.png
-92.8950798388292,46.4847182186227,47-3-42008-F2,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.48480987550,-92.89506530760,./0.png
-92.8778292992304,46.4662872500077,47-4-42016-F8,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.46638107300,-92.87781524660,./0.png
-92.8068162051831,46.50487758386,47-1-41336-F2,Device,Fuse,Fuse,,,25T,100 Amp Tube,46.50497055050,-92.80680084230,./0.png
-92.8798104593216,46.4881883219905,K17CS1,Device,Circuit Breaker,Circuit Breaker,Circuit Breaker,Circuit Breaker,Basler 100/5 5PU 7TD,TRANSRUPTER-69KV,46.48828125000,-92.87979888920,./0.png
-92.8701763446179,46.5922509393895,47-1-41304-R1,Device,Recloser,Recloser,,,TS-50,TRIPSAVER,46.59234237670,-92.87016296390,./0.png
-93.1152289288669,46.4459817428741,47-3-41827-R1,Device,OCR,,OCR,,35 H,,46.44607543950,-93.11521911620,./0.png
-92.9906313057719,46.4493755448312,47-3-41922-R1,Device,Recloser,,,Recloser,50 H,,46.44946670530,-92.99061584470,./0.png
-92.6769901008558,46.5409372152578,47-5-41519-R2,Device,OCR,,OCR,,35 H,,46.54103088380,-92.67697906490,./0.png
-92.8346084274819,46.5054745801551,47-1-41335-R1,Device,OCR,,OCR,,35 H,,46.50556564330,-92.83459472660,./0.png
-92.7614977049254,46.5050017539009,47-5-42104-R1,Device,OCR,OCR,OCR,OCR,70-4H,,46.50509262080,-92.76148223880,./0.png
-92.9100825202,46.5347389755346,47-1-41330-R1,Device,Recloser,,Recloser,,50 H,,46.53483200070,-92.91007232670,./0.png
-92.9913041479238,46.4499542994365,47-3-41921-R1,Device,Recloser,,Recloser,,50 H,,46.45004653930,-92.99129486080,./0.png
-92.6820495791692,46.5922084746434,47-5-40636-R1,Device,Recloser,Recloser,,,25 H,,46.59230041500,-92.68203735350,./0.png
-92.9082003626297,46.5639034115209,47-1-41308-R1,Device,Recloser,,Recloser,,50 H,,46.56399536130,-92.90818786620,./0.png
-92.910113050323,46.5491884741347,47-1-41319-R2,Device,Recloser,,,Recloser,50 H,,46.54928207400,-92.91010284420,./0.png
-92.6462345857083,46.5147566561079,47-5-41532-R1,Device,Recloser,,,Recloser,25 H,,46.51485061650,-92.64621734620,./0.png
-92.9090120080573,46.5354430360957,47-1-41319-R1,Device,OCR,OCR,OCR,OCR,70-4H,,46.53553390500,-92.90899658200,./0.png
-92.990924415696,46.3899285697773,47-3-42616-R1,Device,Recloser,,,Recloser,25 H,,46.39002227780,-92.99091339110,./0.png
-92.7830525681316,46.5051465447832,47-1-41432-R1,Device,Recloser,,,Recloser,25 H,,46.50523757930,-92.78303527830,./0.png
-92.8775082197693,46.4790871561985,47-4-42009-R1,Device,OCR,OCR,OCR,OCR,50-L,,46.47917938230,-92.87749481200,./0.png
-92.9700678487451,46.4530872521828,47-3-41922-R2,Device,Recloser,Recloser,,,25 H,,46.45317840580,-92.97005462650,./0.png
-92.6779352511772,46.5338907722824,47-5-41530-R1,Device,OCR,,,OCR,35 H,,46.53398513790,-92.67791748050,./0.png
-92.6780305635154,46.541425091437,47-5-41519-R1,Device,Recloser,Recloser,,,50 H,,46.54151916500,-92.67801666260,./0.png
-92.9104769915456,46.4849762506436,47-3-42007-R1,Device,Recloser,Recloser,,,50-4H,,46.48506927490,-92.91046142580,./0.png
-92.9876225527431,46.3900609670743,47-3-42610-R1,Device,Recloser,,,Recloser,25 H,,46.39015197750,-92.98760986330,./0.png
-92.8350180041012,46.4547912004476,47-4-42023-R1,Device,Recloser,,Recloser,,35-4H,,46.45488357540,-92.83500671390,./0.png
-92.6955991603621,46.4585686156548,47-5-42124-R1,Device,Recloser,Recloser,Recloser,Recloser,50 H,,46.45866012570,-92.69558715820,./0.png
-92.8882028323429,46.5202509571152,47-1-41329-R1,Device,OCR,,OCR,,70-4H,,46.52034378050,-92.88819122310,./0.png
-92.7616695345474,46.4722868785273,47-5-42116-R1,Device,OCR,OCR,OCR,OCR,70-4H,,46.47237777710,-92.76165771480,./0.png
-92.8849266221359,46.5201033723053,47-1-41333-R1,Device,Recloser,Recloser,Recloser,Recloser,VT-70 A/B,VERSA-TECH,46.52019500730,-92.88491058350,./0.png
-92.9076726590819,46.5914052708321,47-1-41305-F6,Device,Fuse,,Fuse,,15T,100 Amp Tube,46.59149932860,-92.90766143800,./0.png
-92.7966939572491,46.4760969879794,47-5-42107-F8,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.47618865970,-92.79667663570,./0.png
-92.7927501887205,46.4761179560221,47-5-42107-F7,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.47621154790,-92.79273986820,./0.png
-92.7902101115398,46.4761733278889,47-5-42107-F6,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.47626495360,-92.79019927980,./0.png
-92.7869845434676,46.4761459811518,47-5-42107-F5,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.47623825070,-92.78697204590,./0.png
-92.9221814009461,46.5061382548968,47-1-41331-F2,Device,Fuse,,Fuse,,15T,100 Amp Tube,46.50622940060,-92.92216491700,./0.png
-92.9991980524793,46.5712981736517,47-1-41209-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,46.57139205930,-92.99918365480,./0.png
-92.8908124595127,46.5923936121978,47-1-41305-F5,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.59248733520,-92.89080047610,./0.png
-92.6797811602733,46.4768631697117,47-5-42112-F8,Device,Fuse,Fuse,,,12T,100 Amp Tube,46.47695541380,-92.67976379390,./0.png
-93.0033650085216,46.4518684100606,47-3-41921-F2,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.45196151730,-93.00334930420,./0.png
-93.0325580704372,46.3902233094157,47-3-42608-F1,Device,Fuse,,,Fuse,10T,100 Amp Tube,46.39031600950,-93.03254699710,./0.png
-92.9278998909862,46.4887803454999,47-3-42007-F2,Device,Fuse,Fuse,,,20T,100 Amp Tube,46.48887252810,-92.92788696290,./0.png
-92.6019869161616,46.6496511178013,33-4-40710-F3,Device,Fuse,Fuse,,,12T,100 Amp Tube,46.64974594120,-92.60197448730,./0.png
-92.9323510543367,46.6372652608822,33-3-40518-F3,Device,Fuse,,,Fuse,25T,100 Amp Tube,46.63735961910,-92.93233489990,./0.png
-92.6711082939593,46.6659730258348,33-4-40706-F8,Device,Fuse,,Fuse,,12T,100 Amp Tube,46.66606521610,-92.67109680180,./0.png
-92.9082615562469,46.6528202949849,33-3-40508-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,46.65291213990,-92.90824890140,./0.png
-92.8515659433294,46.6775087177867,33-2-40502-F5,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.67760086060,-92.85155487060,./0.png
-92.8514885018012,46.6752584759158,33-2-40502-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.67535018920,-92.85147857670,./0.png
-92.8513824403468,46.6714937378051,33-2-40502-F4,Device,Fuse,,Fuse,,30T,100 Amp Tube,46.67158508300,-92.85137176510,./0.png
-92.8511165549292,46.6560750226925,33-2-40511-F3,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.65616989140,-92.85110473630,./0.png
-92.9137798747801,46.6647401250404,33-3-40505-F4,Device,Fuse,,Fuse,,30T,100 Amp Tube,46.66483306880,-92.91376495360,./0.png
-92.8936067265447,46.6574892899252,33-3-40509-F1,Device,Fuse,,Fuse,,30T,100 Amp Tube,46.65758132930,-92.89359283450,./0.png
-92.9186702305086,46.6249527802335,33-2-40519-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,46.62504577640,-92.91865539550,./0.png
-92.8511205214316,46.6455000437203,33-2-40514-F6,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.64559173580,-92.85110473630,./0.png
-92.8511355101428,46.6481402981123,33-2-40514-F4,Device,Fuse,Fuse,,,25T,100 Amp Tube,46.64823150630,-92.85111999510,./0.png
-92.8511375010344,46.6463417167791,33-2-40514-F5,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.64643478390,-92.85112762450,./0.png
-92.8397496599889,46.6360470324913,33-2-40523-F4,Device,Fuse,,Fuse,,15T,100 Amp Tube,46.63613891600,-92.83973693850,./0.png
-92.898454094418,46.6501793026323,33-3-40517-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.65027236940,-92.89843750000,./0.png
-92.8929103453498,46.6318149764003,33-2-40521-F2,Device,Fuse,,,Fuse,20T,100 Amp Tube,46.63190841670,-92.89289855960,./0.png
-92.8950617402066,46.6801431512683,"2333",Device,Circuit Breaker,Circuit Breaker,Circuit Breaker,Circuit Breaker,651R-280-140 8/2 R/E,ELASTIMOLD,46.68023681640,-92.89505004880,./0.png
-92.8951015416062,46.6801706175377,"2433",Device,Circuit Breaker,Circuit Breaker,Circuit Breaker,Circuit Breaker,651R-280-140 8/2 R/E,VIPER,46.68026351930,-92.89508819580,./0.png
-92.8950218857213,46.6801431147114,"2233",Device,Circuit Breaker,Circuit Breaker,Circuit Breaker,Circuit Breaker,651R-280-140 8/2 R/E,VIPER,46.68023681640,-92.89501190190,./0.png
-92.5768576516974,46.6935401107721,33-4-39835-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,46.69363403320,-92.57684326170,./0.png
-92.9167588173581,46.6794809222945,33-3-39632-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.67957305910,-92.91674804690,./0.png
-92.8986262436442,46.6074279468029,33-2-40529-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,46.60752105710,-92.89861297610,./0.png
-92.851259511786,46.6682915221022,33-2-40502-F2,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.66838455200,-92.85124969480,./0.png
-92.9105146774082,46.7378515733456,33-4-39608-F1,Device,Fuse,,,Fuse,15T,100 Amp Tube,46.73794555660,-92.91049957280,./0.png
-92.6284936803374,46.6710227689112,33-4-40704-F2,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.67111587520,-92.62847900390,./0.png
-92.8945942412941,46.6945510022691,33-4-39628-F3,Device,Fuse,,Fuse,,30T,100 Amp Tube,46.69464492800,-92.89457702640,./0.png
-92.6166101502424,46.6697741202364,33-4-40703-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,46.66986846920,-92.61659240720,./0.png
-92.8935426738651,46.6347304892758,33-2-40520-F2,Device,Fuse,,,Fuse,20T,100 Amp Tube,46.63482284550,-92.89353179930,./0.png
-92.8721525593353,46.6224149788317,33-2-40522-F3,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.62250900270,-92.87213897710,./0.png
-92.8793667790234,46.6735481855484,33-2-40504-F5,Device,Fuse,Fuse,,,20T,100 Amp Tube,46.67364120480,-92.87935638430,./0.png
-92.6286302335559,46.6705898586725,33-4-40704-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,46.67068099980,-92.62861633300,./0.png
-92.8213127256759,46.6792639210862,33-4-40501-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.67935562130,-92.82129669190,./0.png
-92.9175005760492,46.6757992167422,33-3-40506-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.67589187620,-92.91748809810,./0.png
-92.7661161618083,46.6761727987303,33-4-40604-F2,Device,Fuse,Fuse,Fuse,Fuse,30T,100 Amp Tube,46.67626571660,-92.76610565190,./0.png
-92.8308180393273,46.6801193027977,33-4-39635-F6,Device,Fuse,,,Fuse,20T,100 Amp Tube,46.68021392820,-92.83080291750,./0.png
-92.6818109950429,46.6714565857765,33-4-40706-F7,Device,Fuse,,,Fuse,20T,100 Amp Tube,46.67155075070,-92.68179321290,./0.png
-92.7875811261191,46.6787976297444,33-4-40605-F1,Device,Fuse,,Fuse,,30T,100 Amp Tube,46.67889022830,-92.78756713870,./0.png
-92.725896300938,46.6718684741781,33-4-40603-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.67196273800,-92.72588348390,./0.png
-92.6872798679654,46.6711862938595,33-4-40601-F3,Device,Fuse,,,Fuse,20T,100 Amp Tube,46.67127990720,-92.68726348880,./0.png
-92.9278655334926,46.6452575623546,33-3-40518-F2,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.64535140990,-92.92784881590,./0.png
-92.8304498915958,46.6796014649417,33-4-39636-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.67969512940,-92.83043670650,./0.png
-92.98459810748,46.6793972246711,33-3-40403-F2,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.67948913570,-92.98458862300,./0.png
-92.8513995829246,46.6722384803609,33-2-40502-F6,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.67233276370,-92.85138702390,./0.png
-92.8508773548924,46.6361233600544,33-2-40514-F3,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.63621521000,-92.85086059570,./0.png
-92.5963623955075,46.6569431587194,33-4-40711-F2,Device,Fuse,Fuse,,,12T,100 Amp Tube,46.65703582760,-92.59635162350,./0.png
-92.8900325335517,46.6938326082452,33-4-39628-F2,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.69392395020,-92.89002227780,./0.png
-92.9545248678614,46.6790971356172,33-3-40401-F3,Device,Fuse,,,Fuse,25T,100 Amp Tube,46.67919158940,-92.95451354980,./0.png
-92.6027415764778,46.6931835317904,33-4-39834-F2,Device,Fuse,,,Fuse,8T,100 Amp Tube,46.69327545170,-92.60272979740,./0.png
-92.9162983345759,46.6649194776058,33-3-40505-F3,Device,Fuse,Fuse,Fuse,,30T,100 Amp Tube,46.66501235960,-92.91628265380,./0.png
-92.7930233109054,46.6791519746513,33-4-40606-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.67924499510,-92.79300689700,./0.png
-92.8724975480703,46.6593282826486,33-2-40510-F4,Device,Fuse,Fuse,,,15T,100 Amp Tube,46.65942001340,-92.87248229980,./0.png
-92.8748521476653,46.6866336307531,33-2-39633-F4,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.68672561650,-92.87483978270,./0.png
-92.8152710366536,46.6795123832192,33-4-39636-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.67960357670,-92.81525421140,./0.png
-92.8834770647313,46.7257872191477,33-4-39616-F2,Device,Fuse,Fuse,,,25T,100 Amp Tube,46.72587966920,-92.88346099850,./0.png
-92.8507364484673,46.6481273951835,33-2-40514-F2,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.64822006230,-92.85072326660,./0.png
-92.6758719933184,46.6717200784158,33-4-40706-F6,Device,Fuse,Fuse,,,20T,100 Amp Tube,46.67181396480,-92.67585754390,./0.png
-92.8907678468536,46.6792145708408,33-2-40504-F4,Device,Fuse,,,Fuse,30T,100 Amp Tube,46.67930603030,-92.89075469970,./0.png
-92.8588998886684,46.6214819240407,33-2-40527-F4,Device,Fuse,,,Fuse,25T,100 Amp Tube,46.62157440190,-92.85888671880,./0.png
-92.8827572577266,46.7227467388159,33-4-39621-F3,Device,Fuse,Fuse,,,25T,100 Amp Tube,46.72283935550,-92.88274383540,./0.png
-92.8687802277835,46.6784441751366,33-2-40503-F2,Device,Fuse,Fuse,,,20T,100 Amp Tube,46.67853546140,-92.86876678470,./0.png
-92.8847873326578,46.7417796925003,33-4-39609-F4,Device,Fuse,,,Fuse,25T,100 Amp Tube,46.74187469480,-92.88477325440,./0.png
-92.8829687864754,46.7416371283599,33-4-39609-F3,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.74172973630,-92.88295745850,./0.png
-92.8623656263185,46.692892948516,33-4-39634-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.69298553470,-92.86235046390,./0.png
-92.8269132902691,46.6938333897367,33-4-39625-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.69392776490,-92.82689666750,./0.png
-92.5664672060797,46.7009760737512,33-4-39825-F1,Device,Fuse,,,Fuse,8T,100 Amp Tube,46.70106887820,-92.56645202640,./0.png
-92.8512266169047,46.6674815043644,33-2-40502-F1,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.66757583620,-92.85121154790,./0.png
-92.8511455125736,46.6650460492046,33-2-40511-F2,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.66513824460,-92.85113525390,./0.png
-92.8843672954807,46.7195306343509,33-4-39621-F2,Device,Fuse,,,Fuse,25T,100 Amp Tube,46.71962356570,-92.88435363770,./0.png
-92.6395081051563,46.6716923156483,33-4-40705-F2,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.67178344730,-92.63949584960,./0.png
-92.8512804170017,46.6937173877282,33-4-39635-F5,Device,Fuse,,Fuse,,30T,100 Amp Tube,46.69380950930,-92.85126495360,./0.png
-92.7140642377374,46.6713403365657,33-4-40602-F5,Device,Fuse,,,Fuse,20T,100 Amp Tube,46.67143249510,-92.71405029300,./0.png
-92.8511644025686,46.6242926447678,33-2-40523-F3,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.62438583370,-92.85115051270,./0.png
-92.8838479127185,46.6787923147366,33-2-40504-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.67888641360,-92.88383483890,./0.png
-92.7101138286634,46.6710847125469,33-4-40602-F4,Device,Fuse,,,Fuse,20T,100 Amp Tube,46.67117691040,-92.71009826660,./0.png
-92.6771605319239,46.6748307604058,33-4-40706-F5,Device,Fuse,,,Fuse,12T,100 Amp Tube,46.67492294310,-92.67714691160,./0.png
-92.7267989791559,46.6963257799342,33-4-39727-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,46.69641876220,-92.72678375240,./0.png
-92.8061986676864,46.6791429770582,33-4-40606-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.67923736570,-92.80618286130,./0.png
-92.827848196058,46.6794566861031,33-4-39636-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,46.67955017090,-92.82783508300,./0.png
-92.851667927953,46.6649709552089,33-2-40510-F3,Device,Fuse,Fuse,,,25T,100 Amp Tube,46.66506576540,-92.85165405270,./0.png
-92.9500781243134,46.6791060300503,33-3-39536-F1,Device,Fuse,Fuse,,,25T,100 Amp Tube,46.67919921880,-92.95006561280,./0.png
-92.6927632995692,46.6711228375582,33-4-40601-F2,Device,Fuse,,,Fuse,20T,100 Amp Tube,46.67121505740,-92.69274902340,./0.png
-92.7869353153244,46.6480153514394,33-4-40617-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,46.64810943600,-92.78691864010,./0.png
-92.9344904614798,46.6780092258259,33-3-40506-F2,Device,Fuse,,Fuse,,25T,100 Amp Tube,46.67810058590,-92.93447875980,./0.png
-92.851125224101,46.6256557472968,33-2-40523-F2,Device,Fuse,,,Fuse,25T,100 Amp Tube,46.62574768070,-92.85111236570,./0.png
-92.6779414153241,46.6743154776207,33-4-40706-F4,Device,Fuse,,,Fuse,12T,100 Amp Tube,46.67440795900,-92.67792510990,./0.png
-92.8840419636247,46.6979238961142,33-4-39628-F1,Device,Fuse,,,Fuse,25T,100 Amp Tube,46.69801712040,-92.88402557370,./0.png
